date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-09-23,MX_CHP_07068,3,0,,,113,6,,
2020-09-07,MX_CHP_07085,1,0,,,11,2,,
2020-08-10,MX_CHP_07106,1,1,,,85,21,,
2020-09-20,MX_COL_06008,1,0,,,36,4,,
2020-09-15,MX_GRO_12050,2,0,,,241,36,,
2020-09-17,MX_GRO_12058,2,0,,,74,13,,
2020-09-18,MX_HID_13002,1,0,,,65,16,,
2020-09-22,MX_HID_13056,1,0,,,123,26,,
2020-09-16,MX_HID_13060,1,0,,,28,2,,
2020-09-21,MX_HID_13075,1,0,,,116,19,,
2020-09-21,MX_MEX_15027,1,0,,,87,17,,
2020-09-19,MX_MEX_15075,1,0,,,158,9,,
2020-09-18,MX_MEX_15082,9,0,,,397,37,,
2020-09-21,MX_MEX_15098,1,0,,,31,2,,
2020-09-20,MX_MIC_16034,1,0,,,349,16,,
2020-08-18,MX_MIC_16042,1,0,,,5,1,,
2020-09-19,MX_MIC_16082,2,0,,,162,22,,
2020-08-29,MX_MOR_17027,0,1,,,23,5,,
2020-09-21,MX_NAY_18010,0,1,,,119,24,,
2020-09-21,MX_NLE_19038,1,0,,,434,12,,
2020-09-19,MX_OAX_20005,1,0,,,28,2,,
2020-09-15,MX_OAX_20010,1,0,,,124,6,,
2020-09-03,MX_OAX_20124,1,0,,,26,1,,
2020-07-15,MX_OAX_20492,1,0,,,2,0,,
2020-09-19,MX_OAX_20557,1,0,,,27,7,,
2020-09-17,MX_PUE_21003,3,0,,,99,14,,
2020-09-09,MX_PUE_21058,1,0,,,9,5,,
2020-08-23,MX_PUE_21214,1,0,,,26,6,,
2020-06-03,MX_PUE_21217,0,1,,,2,1,,
2020-09-22,MX_TLA_29021,1,0,,,49,9,,
2020-09-16,MX_VER_30022,1,0,,,51,2,,
2020-09-18,MX_YUC_31044,1,0,,,29,7,,
2020-09-22,PE_ANC_1701,1,0,,,82,4,,
2020-08-22,PE_CAJ_0402,1,0,,,3,0,,
2020-09-12,PE_CAJ_0810,1,0,,,57,0,,
2020-09-11,PE_CUS_1209,2,0,,,20,0,,
2020-09-21,PE_HUC_1101,2,0,,,31,1,,
2020-09-10,PE_HUV_0208,1,0,,,31,0,,
2020-09-15,PE_LAL_0110,1,0,,,40,4,,
2020-09-21,PE_PIU_0805,13,0,,,90,12,,
2020-09-22,PE_SAM_0201,2,0,,,652,22,,
2020-09-10,PE_SAM_0206,3,0,,,46,3,,
2020-09-22,PE_SAM_0707,1,0,,,180,2,,
2020-09-19,PE_TUM_0303,1,0,,,25,1,,
2020-09-23,PE_UCA_0301,3,0,,,760,27,,
2020-09-24,US_KS_20067,0,0,,,268,5,,
2020-09-24,US_KS_20119,0,0,,,121,1,,
2020-09-24,US_MT_30107,0,0,,,11,0,,
2020-09-24,US_SD_46117,2,0,,,36,0,,
2020-09-24,US_TX_48353,4,0,,,226,5,,
2020-09-24,US_TX_48357,0,0,,,133,5,,
2020-09-24,US_WI_55123,7,0,,,198,0,,
2020-09-23,AR_G_161,7,0,,0,116,0,,0
2020-05-27,AR_K_056,0,0,,0,0,0,,0
2020-09-15,AR_Z_007,1,0,,0,14,0,,0
2020-09-24,CO_20_20011,0,0,15,,926,40,692,
2020-09-24,CO_20_20013,0,0,20,,691,20,505,
2020-09-24,CO_20_20621,0,0,3,,211,6,165,
2020-09-22,CO_41_41483,1,0,0,,37,2,34,
2020-09-23,CO_47_47570,0,0,1,,256,33,222,
2020-09-24,EH,0,0,,,766,1,,
2020-09-22,ES_MD_28042,4,,,,76,,,
2020-08-09,MX_CAM_04008,1,0,,,51,4,,
2020-09-05,MX_CHH_08055,1,0,,,22,3,,
2020-09-22,MX_DUR_10023,1,0,,,163,7,,
2020-09-17,MX_GRO_12045,6,0,,,14,2,,
2020-09-20,MX_HID_13006,1,0,,,27,2,,
2020-09-08,MX_HID_13012,1,0,,,54,11,,
2020-09-07,MX_MIC_16063,1,0,,,27,5,,
2020-09-21,MX_NLE_19025,2,0,,,214,22,,
2020-08-26,MX_PUE_21067,1,0,,,28,4,,
2020-08-04,MX_PUE_21124,1,0,,,16,2,,
2020-08-20,MX_PUE_21141,1,0,,,4,1,,
2020-09-10,MX_SLP_24009,1,0,,,27,3,,
2020-09-18,MX_SLP_24016,3,0,,,138,6,,
2020-09-21,MX_TAM_28013,1,0,,,31,3,,
2020-09-21,MX_TLA_29015,2,1,,,164,29,,
2020-08-26,MX_TLA_29017,2,0,,,17,6,,
2020-09-14,MX_TLA_29040,1,0,,,61,7,,
2020-09-21,MX_TLA_29051,1,0,,,15,3,,
2020-09-18,MX_VER_30061,0,1,,,197,46,,
2020-09-18,MX_VER_30099,1,0,,,38,2,,
2020-09-19,MX_VER_30151,1,0,,,16,4,,
2020-08-10,MX_YUC_31086,0,1,,,3,1,,
2020-09-06,PE_APU_0105,1,0,,,4,0,,
2020-09-18,PE_APU_0107,1,0,,,10,1,,
2020-09-21,PE_APU_0501,5,0,,,84,0,,
2020-09-11,PE_ARE_0111,1,0,,,71,2,,
2020-09-22,PE_AYA_0116,5,0,,,786,24,,
2020-09-23,PE_AYA_0401,2,0,,,878,22,,
2020-09-11,PE_CAJ_0415,1,0,,,7,2,,
2020-09-17,PE_CAJ_0808,1,0,,,148,7,,
2020-09-15,PE_CUS_0604,1,0,,,28,1,,
2020-09-22,PE_CUS_0910,1,0,,,230,2,,
2020-09-14,PE_HUC_0602,1,0,,,64,1,,
2020-09-21,PE_HUC_0605,1,0,,,399,3,,
2020-09-21,PE_HUC_0606,1,0,,,47,3,,
2020-09-22,PE_JUN_0430,1,0,,,14,1,,
2020-09-21,PE_LAL_0108,6,0,,,104,1,,
2020-09-01,PE_LIM_0502,0,1,,,57,3,,
2020-09-23,PE_MDD_0102,17,0,,,476,4,,
2020-09-21,PE_PIU_0107,3,0,,,60,11,,
2020-09-15,PE_PIU_0207,1,0,,,120,4,,
2020-09-18,PE_SAM_0904,3,0,,,181,8,,
2020-09-22,PE_TUM_0203,2,0,,,84,4,,
2020-09-24,US_ID_16059,1,0,,,88,0,,
2020-09-24,US_NC_37115,3,0,,,94,1,,
2020-09-24,US_ND_38067,7,0,,,70,0,,
2020-09-24,US_NE_31173,5,0,,,252,4,,
2020-09-24,US_NM_35059,0,0,,,32,2,,
2020-09-24,US_SD_46089,0,0,,,29,0,,
2020-09-24,US_WV_54021,6,0,,,39,0,,
2020-09-22,AR_G_070,1,0,,0,18,0,,0
2020-08-26,CD_HK,0,,,,314,,,
2020-09-24,CO_19_19256,0,0,5,,106,8,79,
2020-09-25,IN_AP_ANT,456,6,504,0,55216,472,52342,389712
2020-09-25,IN_AP_CHI,713,8,923,0,58268,625,51262,433305
2020-09-25,IN_AP_CUD,368,3,477,0,41852,357,38063,362948
2020-09-25,IN_AP_EGI,1031,2,1293,0,92173,503,80539,520881
2020-09-25,IN_AP_GNT,533,2,550,0,52316,511,45355,469246
2020-09-25,IN_AP_KRS,423,5,462,0,25704,418,22500,436080
2020-09-25,IN_AP_KUR,205,2,424,0,55250,458,52469,506214
2020-09-25,IN_AP_NEL,459,3,503,0,50027,436,47096,368322
2020-09-25,IN_AP_PRA,806,8,873,0,45443,445,34434,357093
2020-09-25,IN_AP_SRK,430,1,527,0,37784,316,33124,402855
2020-09-25,IN_AP_VSK,340,3,372,0,48589,414,44080,396477
2020-09-25,IN_AP_WGI,931,5,987,0,62582,436,55627,392178
2020-09-25,IN_AR_LHT,0,0,0,0,220,0,195,7857
2020-09-25,IN_BR_AGB,25,0,24,0,3555,10,3360,145060
2020-09-25,IN_BR_ARW,32,0,23,0,1761,7,1567,72811
2020-09-25,IN_BR_BGO,47,0,80,0,7180,58,6740,600000
2020-09-25,IN_BR_BJP,31,0,19,0,4090,31,3910,130066
2020-09-25,IN_BR_BNK,63,0,32,0,2346,9,2023,125755
2020-09-25,IN_BR_BSR,28,0,31,0,6166,25,5950,205453
2020-09-25,IN_BR_BUX,15,0,12,0,3379,12,3213,170169
2020-09-25,IN_BR_GAY,16,0,30,0,5478,45,5141,290000
2020-09-25,IN_BR_GPG,30,0,61,0,3969,2,3613,104200
2020-09-25,IN_BR_JHB,28,0,7,0,2850,8,2672,127868
2020-09-25,IN_BR_KMR,9,0,0,0,1583,9,1475,127097
2020-09-25,IN_BR_LSR,27,0,35,0,2587,7,2335,70829
2020-09-25,IN_BR_MDP,56,0,50,0,3086,9,2693,131000
2020-09-25,IN_BR_MNG,30,0,22,0,2890,36,2585,76175
2020-09-25,IN_BR_NAW,33,0,19,0,2652,16,2361,91623
2020-09-25,IN_BR_NLD,49,0,103,0,5803,39,5263,173866
2020-09-25,IN_BR_PRC,53,0,49,0,6361,35,5856,148944
2020-09-25,IN_BR_PTN,295,1,332,0,26740,203,24499,260767
2020-09-25,IN_BR_RTS,62,0,56,0,5391,36,4952,30239
2020-09-25,IN_BR_SAR,29,0,39,0,5336,29,4958,102541
2020-09-25,IN_BR_SWN,13,0,11,0,3547,19,3259,146991
2020-09-25,IN_BR_VSH,27,1,29,0,4078,30,3838,164681
2020-09-25,IN_CH_CHD,244,1,335,1481,11212,145,8677,71009
2020-09-25,IN_CT_BLP,218,3,699,0,6701,78,5581,9823
2020-09-25,IN_CT_DRG,396,6,2090,0,9900,77,7612,5020
2020-09-25,IN_CT_KRB,64,0,47,0,2246,5,1282,10034
2020-09-25,IN_CT_RJN,167,0,541,0,7175,35,5311,61085
2020-09-25,IN_CT_RPR,580,12,681,0,30886,373,20281,12704
2020-09-25,IN_GJ_AHM,182,3,125,0,35854,1797,29751,1185393
2020-09-25,IN_GJ_ANA,13,0,13,0,1033,16,962,62010
2020-09-25,IN_GJ_BHV,45,0,39,0,3974,61,3551,140453
2020-09-25,IN_GJ_BKT,41,1,62,0,1871,22,1861,112842
2020-09-25,IN_GJ_BRC,26,0,29,0,2121,16,1874,56472
2020-09-25,IN_GJ_BTD,10,0,7,0,719,5,553,31379
2020-09-25,IN_GJ_CUP,7,0,4,0,477,2,400,36064
2020-09-25,IN_GJ_DAN,0,0,0,0,100,0,66,12474
2020-09-25,IN_GJ_DHD,12,0,0,0,1598,6,1312,90955
2020-09-25,IN_GJ_GNR,48,1,38,0,3469,76,2812,79883
2020-09-25,IN_GJ_GRS,11,0,9,0,1336,18,1127,47827
2020-09-25,IN_GJ_JMN,114,0,101,0,5602,34,5256,110392
2020-09-25,IN_GJ_KCH,30,0,28,0,1961,32,1414,66804
2020-09-25,IN_GJ_KHE,10,0,14,0,1225,16,1139,85339
2020-09-25,IN_GJ_MHN,48,0,33,0,2487,29,1838,64977
2020-09-25,IN_GJ_MRI,25,0,24,0,1557,16,1266,55156
2020-09-25,IN_GJ_MSG,12,0,19,0,912,4,801,48866
2020-09-25,IN_GJ_NRM,10,0,9,0,881,0,802,26350
2020-09-25,IN_GJ_NVS,9,0,10,0,1129,6,1057,53198
2020-09-25,IN_GJ_PAT,34,0,25,0,1646,39,1418,64119
2020-09-25,IN_GJ_PMS,27,0,28,0,2192,17,1861,66218
2020-09-25,IN_GJ_PRB,4,0,7,0,442,4,415,33194
2020-09-25,IN_GJ_RJK,148,2,184,0,8465,134,6771,243513
2020-09-25,IN_GJ_RVL,10,0,0,0,569,24,388,44138
2020-09-25,IN_GJ_SKA,14,0,10,0,1022,10,782,67947
2020-09-25,IN_GJ_SRT,300,2,285,0,27692,747,24312,562141
2020-09-25,IN_GJ_SUR,28,0,8,0,1641,12,1353,73666
2020-09-25,IN_GJ_TAP,7,0,3,0,559,4,536,43475
2020-09-25,IN_GJ_VDR,134,3,109,0,11414,174,9487,240943
2020-09-25,IN_GJ_VLS,7,0,4,0,1151,10,1084,53601
2020-09-25,IN_HP_CHM,7,1,12,0,787,9,654,19204
2020-09-25,IN_HP_HMP,15,1,21,0,859,7,724,27622
2020-09-25,IN_HP_KNG,57,0,30,0,2036,37,1489,60197
2020-09-25,IN_HP_SLN,26,2,0,0,2806,25,1929,35846
2020-09-25,IN_HP_SRM,48,1,72,0,1718,11,1384,23233
2020-09-25,IN_HP_UNA,34,0,37,0,1203,10,843,26088
2020-09-25,IN_HR_AMB,90,2,254,0,7579,84,6372,22379
2020-09-25,IN_HR_BHW,71,1,55,0,2606,30,2235,12740
2020-09-25,IN_HR_FRB,221,1,253,0,18928,212,17193,190142
2020-09-25,IN_HR_FTB,13,0,91,0,2133,30,1764,27456
2020-09-25,IN_HR_GRG,279,1,426,0,19381,168,16372,234273
2020-09-25,IN_HR_HRK,11,0,25,545,557,1,343,30886
2020-09-25,IN_HR_HSR,155,2,153,0,5575,49,4211,69673
2020-09-25,IN_HR_JND,82,2,115,0,1990,24,1565,11157
2020-09-25,IN_HR_KRK,131,0,92,0,5117,85,3643,40104
2020-09-25,IN_HR_KRL,71,2,369,780,6996,100,5736,70327
2020-09-25,IN_HR_KTL,41,2,0,0,2312,38,1840,11687
2020-09-25,IN_HR_MWT,5,0,7,0,1074,21,970,25605
2020-09-25,IN_HR_PNK,121,1,84,0,5550,77,4277,61570
2020-09-25,IN_HR_PNP,80,0,138,1018,7077,67,6016,48335
2020-09-25,IN_HR_PWL,25,0,145,0,2477,14,2354,47903
2020-09-25,IN_HR_RHT,79,1,124,0,5404,58,4520,25894
2020-09-25,IN_HR_SNP,186,0,171,0,7751,44,6888,85762
2020-09-25,IN_HR_SRS,82,1,115,0,3440,55,2514,11784
2020-09-25,IN_HR_YMN,75,2,102,0,3784,62,3078,11242
2020-09-25,IN_JH_BKR,44,0,35,0,3671,22,3224,11798
2020-09-25,IN_JH_DGH,75,0,36,0,2342,15,2106,6951
2020-09-25,IN_JH_DHN,88,1,121,,4890,60,3925,
2020-09-25,IN_JH_GIR,47,0,36,0,3010,9,2762,11132
2020-09-25,IN_JH_GRH,37,0,42,,2004,8,1801,
2020-09-25,IN_JH_HZR,58,0,53,,3289,22,2601,
2020-09-25,IN_JH_KDR,18,0,3,,2732,20,2316,
2020-09-25,IN_JH_PLM,28,0,48,,2593,9,2413,
2020-09-25,IN_JH_RNC,410,2,184,,17346,104,13394,
2020-09-25,IN_JH_SMG,14,0,32,,1544,4,1345,
2020-09-25,IN_JK_ATG,36,0,30,,3416,62,2936,
2020-09-25,IN_JK_BDG,61,0,211,,4656,80,3239,
2020-09-25,IN_JK_BDP,26,0,41,,3300,34,2532,
2020-09-25,IN_JK_BRM,64,0,50,,4169,121,2831,
2020-09-25,IN_JK_GDR,53,1,42,,2793,27,2145,
2020-09-25,IN_JK_JMU,240,5,526,,11387,159,6901,
2020-09-25,IN_JK_KHT,55,0,13,,1052,6,547,
2020-09-25,IN_JK_KLG,5,0,12,,2229,43,2056,
2020-09-25,IN_JK_KPW,31,1,18,,3377,65,2474,
2020-09-25,IN_JK_KTH,39,1,69,,1893,20,1275,
2020-09-25,IN_JK_PLW,51,3,64,1892,3759,67,3201,57782
2020-09-25,IN_JK_RJR,44,0,49,,2401,30,1056,
2020-09-25,IN_JK_RMB,48,0,21,,1257,8,799,
2020-09-25,IN_JK_SAM,30,1,29,,1606,19,756,
2020-09-25,IN_JK_SPN,25,1,45,,1995,31,1782,
2020-09-25,IN_JK_SRN,224,4,160,,14024,281,11561,
2020-09-25,IN_JK_UDM,60,0,0,,2048,10,1491,
2020-09-25,IN_KA_BAG,135,1,48,0,9674,103,8499,49851
2020-09-25,IN_KA_BDR,44,2,28,0,6068,151,5405,67689
2020-09-25,IN_KA_BLG,150,6,121,0,18692,278,16060,133550
2020-09-25,IN_KA_BLL,498,8,208,0,30171,436,25399,110470
2020-09-25,IN_KA_BRR,308,3,103,0,8530,86,6373,45237
2020-09-25,IN_KA_BUR,4080,32,2517,0,212547,2794,167936,1506450
2020-09-25,IN_KA_CHB,14,0,13,0,6784,81,5563,15089
2020-09-25,IN_KA_CTR,79,0,244,0,6543,33,5286,4393
2020-09-25,IN_KA_DAV,142,0,203,0,15307,238,12295,17483
2020-09-25,IN_KA_DKD,217,0,68,0,21247,494,15794,131281
2020-09-25,IN_KA_DRW,256,5,214,0,16685,475,13729,104925
2020-09-25,IN_KA_GDG,78,2,82,0,8772,127,7840,8904
2020-09-25,IN_KA_KDG,67,2,46,651,2435,33,2003,37741
2020-09-25,IN_KA_KLB,226,3,65,0,16309,265,13637,134605
2020-09-25,IN_KA_MDY,111,1,96,0,9802,98,8288,14874
2020-09-25,IN_KA_MYS,702,0,10,0,32275,715,26061,107338
2020-09-25,IN_KA_TMK,176,2,63,0,11899,218,8562,106564
2020-09-25,IN_KA_UDU,63,0,103,0,15977,143,14279,86092
2020-09-25,IN_KA_UKD,92,0,63,0,8833,109,6566,13833
2020-09-25,IN_KA_VJP,183,2,192,0,9059,156,8210,25108
2020-09-25,IN_KL_ALZ,551,4,218,,11919,29,8117,
2020-09-25,IN_KL_ERN,655,0,325,,14129,56,9243,
2020-09-25,IN_KL_IDK,114,0,69,1967,3232,3,2359,78869
2020-09-25,IN_KL_KLM,569,3,207,,10989,48,6976,
2020-09-25,IN_KL_KNU,419,0,217,2958,9459,41,6051,116421
2020-09-25,IN_KL_KOZ,690,1,472,7851,14483,61,9685,325764
2020-09-25,IN_KL_KSR,268,0,107,,9414,42,7082,
2020-09-25,IN_KL_KTM,322,4,193,,8911,12,5721,
2020-09-25,IN_KL_MLP,784,1,588,2422,18380,61,14177,150763
2020-09-25,IN_KL_PLK,419,0,223,8099,9445,26,6564,147872
2020-09-25,IN_KL_PTT,191,1,120,1753,6658,4,5001,109998
2020-09-25,IN_KL_TSR,607,3,252,,10791,43,6918,
2020-09-25,IN_KL_TVP,814,5,411,,30170,205,21186,
2020-09-25,IN_KL_WAY,74,0,79,1536,2955,5,2247,81808
2020-09-25,IN_LA_KRG,8,2,38,0,1655,33,1225,17241
2020-09-25,IN_LA_LLD,48,0,40,0,2370,23,1746,31249
2020-09-25,IN_MH_AHN,705,16,571,0,38962,640,30125,11077
2020-09-25,IN_MH_AKO,118,2,67,,6809,217,4206,
2020-09-25,IN_MH_AMV,256,6,637,,12438,250,9495,
2020-09-25,IN_MH_AUR,449,8,337,0,34485,859,24270,11800
2020-09-25,IN_MH_BEE,206,2,243,0,9493,256,6231,92936
2020-09-25,IN_MH_BUL,172,0,104,0,6986,107,5048,32021
2020-09-25,IN_MH_CPR,140,5,191,0,8751,83,4160,76559
2020-09-25,IN_MH_DHU,91,0,52,0,12078,327,10407,20469
2020-09-25,IN_MH_GON,328,8,166,0,5992,67,3495,27899
2020-09-25,IN_MH_HIN,41,0,43,0,2775,52,2159,6797
2020-09-25,IN_MH_JAL,163,1,175,0,7229,185,5175,48905
2020-09-25,IN_MH_JLG,687,15,659,2248,45912,1211,36657,194808
2020-09-25,IN_MH_KLP,530,31,370,,41216,1250,31895,
2020-09-25,IN_MH_LTR,366,6,392,,16276,460,11885,
2020-09-25,IN_MH_MMB,1876,48,1170,0,194303,8706,156808,1057640
2020-09-25,IN_MH_NAN,191,0,60,0,14602,369,7235,73729
2020-09-25,IN_MH_NGP,1509,53,2380,0,71923,1927,52149,250923
2020-09-25,IN_MH_NNR,48,1,69,0,4989,114,3923,14367
2020-09-25,IN_MH_NSH,952,42,887,5017,70051,1235,54045,249008
2020-09-25,IN_MH_OSM,186,3,506,0,11341,320,8357,53953
2020-09-25,IN_MH_PBN,90,3,93,0,5077,173,3644,39251
2020-09-25,IN_MH_PLG,320,13,398,0,35446,810,28318,155340
2020-09-25,IN_MH_PUN,3521,56,4150,0,277942,5534,212946,1092410
2020-09-25,IN_MH_RGD,603,18,758,0,48978,1094,40135,151339
2020-09-25,IN_MH_RTN,57,2,118,,7975,241,5061,
2020-09-25,IN_MH_SAT,647,19,840,0,33500,841,24056,118353
2020-09-25,IN_MH_SIN,92,1,166,,3502,70,2183,
2020-09-25,IN_MH_SNG,691,20,859,,35191,1061,23406,
2020-09-25,IN_MH_SOL,559,5,492,0,33990,1102,25339,247911
2020-09-25,IN_MH_THN,1663,18,2023,0,179192,4665,145140,781513
2020-09-25,IN_MH_WSH,64,2,74,,3897,81,2994,
2020-09-25,IN_MH_YVT,182,1,217,0,7869,168,5200,70404
2020-09-25,IN_ML_EKH,45,0,242,,3375,34,2112,
2020-09-25,IN_MP_AGM,3,0,5,,376,7,306,
2020-09-25,IN_MP_ALI,6,0,7,,933,12,860,
2020-09-25,IN_MP_BHP,277,3,252,0,16187,371,13717,245166
2020-09-25,IN_MP_BRW,11,0,46,0,1742,20,1443,18499
2020-09-25,IN_MP_BTL,34,0,67,621,1672,39,1225,20179
2020-09-25,IN_MP_CDW,39,0,27,0,1167,17,779,22254
2020-09-25,IN_MP_DHA,51,0,48,0,2069,28,1378,29612
2020-09-25,IN_MP_DND,20,0,10,0,448,0,284,3557
2020-09-25,IN_MP_DWS,32,0,71,0,1272,20,1087,36858
2020-09-25,IN_MP_ENR,31,1,24,0,1450,32,1137,17090
2020-09-25,IN_MP_GWL,152,3,207,0,9970,115,7940,110016
2020-09-25,IN_MP_HSH,49,0,53,0,1386,25,922,17181
2020-09-25,IN_MP_IND,436,7,416,0,21684,531,17196,285725
2020-09-25,IN_MP_JBL,212,2,226,0,8780,136,7341,102261
2020-09-25,IN_MP_KHA,54,0,35,0,3107,39,2574,38413
2020-09-25,IN_MP_MAN,18,1,19,0,1484,15,1209,21941
2020-09-25,IN_MP_MRN,10,0,25,0,2510,21,2313,47363
2020-09-25,IN_MP_RSN,20,0,32,0,1163,25,960,19560
2020-09-25,IN_MP_RTL,26,0,21,0,1872,37,1537,21558
2020-09-25,IN_MP_SGR,46,2,36,0,2216,94,1398,64801
2020-09-25,IN_MP_SHP,13,0,8,0,804,4,647,13553
2020-09-25,IN_MP_SJR,20,0,13,201,839,11,680,18058
2020-09-25,IN_MP_SVP,23,0,45,0,2005,20,1686,23455
2020-09-25,IN_MP_TKM,7,2,9,0,755,23,564,17623
2020-09-25,IN_MP_UJJ,26,2,45,0,2805,92,2190,31631
2020-09-25,IN_MP_VID,24,0,26,0,1588,31,1291,24335
2020-09-25,IN_MZ_AIZ,25,0,178,,1206,0,830,
2020-09-25,IN_OR_BDK,48,0,89,0,4845,16,4088,78841
2020-09-25,IN_OR_BLW,118,0,142,0,6934,25,5587,9843
2020-09-25,IN_OR_CTT,465,1,496,0,18824,65,14533,5720
2020-09-25,IN_OR_DHK,68,0,57,1658,3369,3,2825,63151
2020-09-25,IN_OR_JJP,237,0,159,0,7743,8,6175,53956
2020-09-25,IN_OR_KHD,725,4,744,,34178,129,28260,
2020-09-25,IN_OR_KLH,116,0,43,0,2940,7,2164,1458
2020-09-25,IN_OR_KND,110,1,100,0,4510,9,3414,228481
2020-09-25,IN_OR_PUR,199,3,183,1170,9273,50,7515,86095
2020-09-25,IN_OR_SDG,80,0,128,,7067,43,5952,
2020-09-25,IN_PB_AMT,189,13,312,0,9245,336,7311,89227
2020-09-25,IN_PB_BNL,12,0,5,0,1759,37,1286,23301
2020-09-25,IN_PB_FRD,38,0,73,0,2585,41,2037,23635
2020-09-25,IN_PB_FRZ,77,0,8,0,3552,93,2928,32133
2020-09-25,IN_PB_FTG,16,1,44,0,1799,77,1495,28314
2020-09-25,IN_PB_GRD,73,1,226,0,5510,125,4432,80831
2020-09-25,IN_PB_HSP,86,8,197,0,4196,137,3267,63135
2020-09-25,IN_PB_JLN,225,6,297,0,12338,357,9939,86407
2020-09-25,IN_PB_KPR,95,0,48,0,2959,133,2143,38658
2020-09-25,IN_PB_LDH,170,7,294,0,17156,702,15033,169670
2020-09-25,IN_PB_MNS,31,0,19,0,1487,27,1058,26878
2020-09-25,IN_PB_MOG,52,2,28,0,2143,64,1656,39483
2020-09-25,IN_PB_NWN,28,3,44,0,1492,40,1099,28034
2020-09-25,IN_PB_PTK,117,1,152,0,3308,61,2272,29112
2020-09-25,IN_PB_PTL,118,5,226,0,11021,307,9151,88769
2020-09-25,IN_PB_RPN,27,2,177,0,1907,66,1269,40521
2020-09-25,IN_PB_SMT,94,2,73,0,2355,35,1650,23597
2020-09-25,IN_PB_SNR,35,3,57,0,3388,137,2820,49943
2020-09-25,IN_PB_SSR,126,3,144,0,9670,161,6966,41532
2020-09-25,IN_PY_MHE,9,0,2,293,209,0,139,5808
2020-09-25,IN_PY_PON,467,5,355,4354,21462,419,16814,133272
2020-09-25,IN_RJ_AJM,95,1,68,0,6438,100,6088,128779
2020-09-25,IN_RJ_ALW,81,1,145,0,10249,38,9855,131793
2020-09-25,IN_RJ_BHL,106,0,169,0,3621,17,3198,90533
2020-09-25,IN_RJ_BIK,79,1,89,0,6021,107,5677,162130
2020-09-25,IN_RJ_BMR,9,0,6,0,2664,29,2535,62847
2020-09-25,IN_RJ_BNS,25,1,50,0,1142,15,970,24722
2020-09-25,IN_RJ_BTR,17,1,60,0,4228,78,4020,79230
2020-09-25,IN_RJ_CGH,15,0,65,0,1529,16,1420,44747
2020-09-25,IN_RJ_CHR,27,0,11,0,1595,12,1410,66147
2020-09-25,IN_RJ_DAS,30,0,26,0,925,9,766,31881
2020-09-25,IN_RJ_DLP,21,0,51,0,2784,24,2640,87868
2020-09-25,IN_RJ_DNG,26,0,72,0,1629,14,1454,77369
2020-09-25,IN_RJ_HGH,22,0,38,0,795,4,688,29767
2020-09-25,IN_RJ_JDH,297,1,200,0,18524,140,14870,377712
2020-09-25,IN_RJ_JHL,15,0,13,0,2335,10,2123,59971
2020-09-25,IN_RJ_JHN,31,1,19,0,1515,9,1329,59926
2020-09-25,IN_RJ_JPR,425,1,282,0,19426,316,12090,359171
2020-09-25,IN_RJ_JSL,18,0,20,0,736,10,541,46991
2020-09-25,IN_RJ_KAR,13,0,25,0,812,10,690,30293
2020-09-25,IN_RJ_KOT,62,1,129,0,8709,96,6488,189728
2020-09-25,IN_RJ_NGR,50,0,91,0,3373,46,3130,108979
2020-09-25,IN_RJ_PAL,98,1,91,0,5401,58,4920,113361
2020-09-25,IN_RJ_PPG,8,0,37,0,754,10,670,24506
2020-09-25,IN_RJ_RJS,31,2,5,0,1718,21,1485,49221
2020-09-25,IN_RJ_SKR,70,1,1,0,3871,31,3321,91747
2020-09-25,IN_RJ_SMP,14,0,10,0,834,19,702,45325
2020-09-25,IN_RJ_TNK,27,0,7,0,1171,17,942,31218
2020-09-25,IN_RJ_UDP,85,0,92,0,3995,45,3488,131282
2020-09-25,IN_TN_ARI,30,0,33,0,3606,38,3426,18285
2020-09-25,IN_TN_CDL,242,2,424,0,19214,214,17377,36434
2020-09-25,IN_TN_CHE,1243,17,1164,0,160926,3125,147798,1259502
2020-09-25,IN_TN_CMT,669,6,517,0,29057,408,23848,102107
2020-09-25,IN_TN_CNG,282,5,306,0,33908,535,31020,51771
2020-09-25,IN_TN_DIN,69,1,80,0,8646,157,7910,27800
2020-09-25,IN_TN_DRM,149,1,95,0,3396,24,2178,59773
2020-09-25,IN_TN_ERO,111,1,123,0,6140,79,4945,66240
2020-09-25,IN_TN_KCP,179,2,100,0,21383,306,19712,37505
2020-09-25,IN_TN_KLL,58,1,85,0,8969,95,8284,28314
2020-09-25,IN_TN_KNY,87,0,11,0,12225,217,11113,79600
2020-09-25,IN_TN_KRR,45,0,45,0,2831,37,2284,17190
2020-09-25,IN_TN_MDR,41,2,77,0,16216,383,15117,97279
2020-09-25,IN_TN_NIL,137,0,71,0,3501,23,2676,45839
2020-09-25,IN_TN_NMK,109,0,101,0,4728,64,3719,24758
2020-09-25,IN_TN_NPM,44,0,117,0,4996,77,4275,20984
2020-09-25,IN_TN_PDK,69,2,135,0,8605,128,7723,20835
2020-09-25,IN_TN_PRM,19,0,26,0,1738,20,1605,7981
2020-09-25,IN_TN_RMN,18,0,26,0,5445,118,5141,23389
2020-09-25,IN_TN_RNP,67,0,118,0,13037,153,12386,20118
